"Cluster","Silo","Protein.ID","CompetentLarvae_1","X3_3","X9_3","X3_5","X9_5","X3_7","X9_7","X3_9","X9_9","X3_11","X9_11","X3_13","X9_13","X3_15","X9_15","Avg","StDev","CoeffcientVariance","Variance","Median","Slope","Kurtosis","Skewness","Max","Min","Range","X1st_quartile","X4th_quartile","Sum","Day0.Day15","Day3.Day15","Avg_Day0.7","Avg_Day9.15","X1sthalf.2ndhalf","Range_Day0.7","Range_Day9.15","Sum.TotalProteinIDs","High.Low","Variability","Tag","column1","column2","column3","column4","column5","column6","column7","column8","column9","column10","column11","column12","column13","clean","Entry","Entry.name","Status","Protein.names","Gene.names","Organism","Length","Gene.ontology..biological.process.","Gene.ontology.IDs","Pathway","Cross.reference..UniPathway.","Cross.reference..CDD.","Cross.reference..Pfam.","Gene.ontology..GO."
1,"3","CHOYP_ELOV4.3.3|m.64203",0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"#DIV/0!","#DIV/0!",0,0.125,-0.125,0,0.5,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_ELOV4.3.3|m.64203","Q9UTF7","ELOH1_SCHPO","28.21","273","165","8","54","309","49","307","1.00E-21","97.1","1","Q9UTF7","ELOH1_SCHPO","reviewed","Putative elongation of fatty acids protein 1 (EC 2.3.1.199) (3-keto acyl-CoA synthase SPAC1B2.03c) (Very-long-chain 3-oxoacyl-CoA synthase 1)","SPAC1B2.03c","Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)","334","fatty acid elongation, unsaturated fatty acid [GO:0019368]; sphingolipid biosynthetic process [GO:0030148]","GO:0005783; GO:0005789; GO:0009922; GO:0019368; GO:0030148; GO:0030176; GO:0102336; GO:0102337; GO:0102338","","","","PF01151;","endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of endoplasmic reticulum membrane [GO:0030176]; 3-oxo-arachidoyl-CoA synthase activity [GO:0102336]; 3-oxo-cerotoyl-CoA synthase activity [GO:0102337]; 3-oxo-lignoceronyl-CoA synthase activity [GO:0102338]; fatty acid elongase activity [GO:0009922]; fatty acid elongation, unsaturated fatty acid [GO:0019368]; sphingolipid biosynthetic process [GO:0030148]"
1,"9","CHOYP_ELP2.1.1|m.18394",0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_ELP2.1.1|m.18394","Q05AM5","ELP2_DANRE","46.79","842","391","20","22","836","10","821","0","745","1","Q05AM5","ELP2_DANRE","reviewed","Elongator complex protein 2 (ELP2)","elp2 si:dkey-190l1.1 zgc:153559","Danio rerio (Zebrafish) (Brachydanio rerio)","821","proteasome assembly [GO:0043248]; regulation of transcription, DNA-templated [GO:0006355]; transcription elongation from RNA polymerase II promoter [GO:0006368]","GO:0000123; GO:0000502; GO:0005737; GO:0006355; GO:0006368; GO:0008023; GO:0033588; GO:0043248; GO:0061133","","","","PF00400;","cytoplasm [GO:0005737]; Elongator holoenzyme complex [GO:0033588]; histone acetyltransferase complex [GO:0000123]; proteasome complex [GO:0000502]; transcription elongation factor complex [GO:0008023]; endopeptidase activator activity [GO:0061133]; proteasome assembly [GO:0043248]; regulation of transcription, DNA-templated [GO:0006355]; transcription elongation from RNA polymerase II promoter [GO:0006368]"
1,"9","CHOYP_EME1.1.1|m.33089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1428571429,0.3499271061,"2.4494897428",0.1224489796,0,"#VALUE!","7","2.6457513111",1,0,1,0,1,1,"0","0",0,0.25,-0.25,0,1,0.0118441312,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_EME1.1.1|m.33089","Q6ZRF8","RN207_HUMAN","23.39","248","156","10","13","243","103","333","0.0000002","57","1","Q6ZRF8","RN207_HUMAN","reviewed","RING finger protein 207","RNF207 C1orf188","Homo sapiens (Human)","634","cell-cell signaling involved in cardiac conduction [GO:0086019]; positive regulation of delayed rectifier potassium channel activity [GO:1902261]; positive regulation of gene expression [GO:0010628]; positive regulation of voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization [GO:1903954]; positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization [GO:1903762]; regulation of cardiac muscle contraction [GO:0055117]; regulation of heart looping [GO:1901207]","GO:0008270; GO:0010628; GO:0030544; GO:0044325; GO:0048471; GO:0051087; GO:0055117; GO:0086019; GO:1901207; GO:1902261; GO:1903762; GO:1903954","","","","PF00643;PF00097;","perinuclear region of cytoplasm [GO:0048471]; chaperone binding [GO:0051087]; Hsp70 protein binding [GO:0030544]; ion channel binding [GO:0044325]; zinc ion binding [GO:0008270]; cell-cell signaling involved in cardiac conduction [GO:0086019]; positive regulation of delayed rectifier potassium channel activity [GO:1902261]; positive regulation of gene expression [GO:0010628]; positive regulation of voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization [GO:1903954]; positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization [GO:1903762]; regulation of cardiac muscle contraction [GO:0055117]; regulation of heart looping [GO:1901207]"
1,"3","CHOYP_ENO.1.2|m.7680",0.5,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"#DIV/0!","#DIV/0!",0.125,0,0.125,0.5,0,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_ENO.1.2|m.7680","Q5ZK62","ACAP2_CHICK","48.35","817","370","13","1","805","1","777","0","749","1","Q5ZK62","ACAP2_CHICK","reviewed","Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 (Centaurin-beta-2) (Cnt-b2)","ACAP2 CENTB2 RCJMB04_12p24","Gallus gallus (Chicken)","781","cellular response to nerve growth factor stimulus [GO:1990090]; protein localization to endosome [GO:0036010]","GO:0005096; GO:0010008; GO:0036010; GO:0046872; GO:1990090","","","","PF12796;PF01412;PF00169;","endosome membrane [GO:0010008]; GTPase activator activity [GO:0005096]; metal ion binding [GO:0046872]; cellular response to nerve growth factor stimulus [GO:1990090]; protein localization to endosome [GO:0036010]"
1,"3","CHOYP_ENO.1.2|m.7681",60.5,68.5,57,63,65,54.5,67.5,61.5,68.5,74,74,55,76.5,67,84,66,13.4774944683,"0.2042044616",181.6428571429,67,"#VALUE!","0.4056578095","-0.787428504",84,40.5,43.5,60,84,462,"0.880952381","0.880952381",60.875,73.125,-12.25,33.5,19,5.4719886296,"low_abundance","high_variance","low_abundance-high_variance","CHOYP_ENO.1.2|m.7681","P86210","ENOA_MESAU","55.15","272","38","8","161","432","33","220","2.00E-81","256","1","P86210","ENOA_MESAU","reviewed","Alpha-enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (Enolase 1) (Non-neural enolase) (NNE) (Fragments)","ENO1","Mesocricetus auratus (Golden hamster)","223","glycolytic process [GO:0006096]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]","GO:0000015; GO:0000287; GO:0004634; GO:0005886; GO:0006096; GO:0006351; GO:0006355","PATHWAY: Carbohydrate degradation; glycolysis; pyruvate from D-glyceraldehyde 3-phosphate: step 4/5. {ECO:0000250|UniProtKB:P06733}.","","","PF00113;","phosphopyruvate hydratase complex [GO:0000015]; plasma membrane [GO:0005886]; magnesium ion binding [GO:0000287]; phosphopyruvate hydratase activity [GO:0004634]; glycolytic process [GO:0006096]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]"
12,"9","CHOYP_ENO.1.2|m.7681",60.5,68.5,57,63,65,54.5,67.5,61.5,68.5,74,74,55,76.5,67,84,66,13.4774944683,"0.2042044616",181.6428571429,67,"#VALUE!","0.4056578095","-0.787428504",84,40.5,43.5,60,84,462,"0.880952381","0.880952381",60.875,73.125,-12.25,33.5,19,5.4719886296,"low_abundance","high_variance","low_abundance-high_variance","CHOYP_ENO.1.2|m.7681","P86210","ENOA_MESAU","55.15","272","38","8","161","432","33","220","2.00E-81","256","1","P86210","ENOA_MESAU","reviewed","Alpha-enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (Enolase 1) (Non-neural enolase) (NNE) (Fragments)","ENO1","Mesocricetus auratus (Golden hamster)","223","glycolytic process [GO:0006096]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]","GO:0000015; GO:0000287; GO:0004634; GO:0005886; GO:0006096; GO:0006351; GO:0006355","PATHWAY: Carbohydrate degradation; glycolysis; pyruvate from D-glyceraldehyde 3-phosphate: step 4/5. {ECO:0000250|UniProtKB:P06733}.","","","PF00113;","phosphopyruvate hydratase complex [GO:0000015]; plasma membrane [GO:0005886]; magnesium ion binding [GO:0000287]; phosphopyruvate hydratase activity [GO:0004634]; glycolytic process [GO:0006096]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]"
1,"3","CHOYP_ENPEP.1.1|m.12765",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"#DIV/0!","#DIV/0!",0.125,0,0.125,0.5,0,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_ENPEP.1.1|m.12765","P50123","AMPE_RAT","40.1","955","529","21","19","962","19","941","0","713","1","P50123","AMPE_RAT","reviewed","Glutamyl aminopeptidase (EAP) (EC 3.4.11.7) (Aminopeptidase A) (AP-A) (CD antigen CD249)","Enpep","Rattus norvegicus (Rat)","945","angiotensin maturation [GO:0002003]; cell migration [GO:0016477]; cell proliferation [GO:0008283]; cellular aromatic compound metabolic process [GO:0006725]; peptide catabolic process [GO:0043171]; proteolysis [GO:0006508]; regulation of blood pressure [GO:0008217]; regulation of systemic arterial blood pressure by renin-angiotensin [GO:0003081]","GO:0002003; GO:0003081; GO:0004177; GO:0005737; GO:0006508; GO:0006725; GO:0008217; GO:0008270; GO:0008283; GO:0012506; GO:0016021; GO:0016477; GO:0031983; GO:0042277; GO:0043171; GO:0070006","","","cd09601;","PF11838;PF01433;","cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; vesicle lumen [GO:0031983]; vesicle membrane [GO:0012506]; aminopeptidase activity [GO:0004177]; metalloaminopeptidase activity [GO:0070006]; peptide binding [GO:0042277]; zinc ion binding [GO:0008270]; angiotensin maturation [GO:0002003]; cell migration [GO:0016477]; cell proliferation [GO:0008283]; cellular aromatic compound metabolic process [GO:0006725]; peptide catabolic process [GO:0043171]; proteolysis [GO:0006508]; regulation of blood pressure [GO:0008217]; regulation of systemic arterial blood pressure by renin-angiotensin [GO:0003081]"
1,"9","CHOYP_ENTPD4.1.1|m.15533",0.5,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_ENTPD4.1.1|m.15533","Q28CF8","ENTP7_XENTR","42.29","577","299","9","29","587","14","574","3.00E-162","485","1","Q28CF8","ENTP7_XENTR","reviewed","Ectonucleoside triphosphate diphosphohydrolase 7 (NTPDase 7) (EC 3.6.1.-)","entpd7 TGas060f02.1","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","610","","GO:0016021; GO:0016787; GO:0030659; GO:0046872","","","","PF01150;","cytoplasmic vesicle membrane [GO:0030659]; integral component of membrane [GO:0016021]; hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]"
1,"3","CHOYP_ER.1.2|m.14189",1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_ER.1.2|m.14189","Q7T1K4","ANDR_LITCT","37.39","222","133","3","127","347","413","629","1.00E-42","162","1","Q7T1K4","ANDR_LITCT","reviewed","Androgen receptor (bfAR) (Dihydrotestosterone receptor) (Nuclear receptor subfamily 3 group C member 4)","ar nr3c4","Lithobates catesbeiana (American bullfrog) (Rana catesbeiana)","777","regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]","GO:0003700; GO:0004882; GO:0005496; GO:0005497; GO:0005634; GO:0005737; GO:0006351; GO:0006355; GO:0008270; GO:0043565; GO:0050681","","","","PF02166;PF00104;PF00105;","cytoplasm [GO:0005737]; nucleus [GO:0005634]; androgen binding [GO:0005497]; androgen receptor activity [GO:0004882]; androgen receptor binding [GO:0050681]; sequence-specific DNA binding [GO:0043565]; steroid binding [GO:0005496]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; zinc ion binding [GO:0008270]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]"
1,"3","CHOYP_EXOSC10.1.1|m.39774",0.5,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_EXOSC10.1.1|m.39774","Q01780","EXOSX_HUMAN","41.8","866","444","17","14","825","26","885","0","613","1","Q01780","EXOSX_HUMAN","reviewed","Exosome component 10 (EC 3.1.13.-) (Autoantigen PM/Scl 2) (P100 polymyositis-scleroderma overlap syndrome-associated autoantigen) (Polymyositis/scleroderma autoantigen 100 kDa) (PM/Scl-100) (Polymyositis/scleroderma autoantigen 2)","EXOSC10 PMSCL PMSCL2 RRP6","Homo sapiens (Human)","885","CUT catabolic process [GO:0071034]; dosage compensation by inactivation of X chromosome [GO:0009048]; histone mRNA catabolic process [GO:0071044]; maturation of 5.8S rRNA [GO:0000460]; nuclear mRNA surveillance [GO:0071028]; nuclear polyadenylation-dependent rRNA catabolic process [GO:0071035]; nuclear retention of unspliced pre-mRNA at the site of transcription [GO:0071048]; nuclear-transcribed mRNA catabolic process [GO:0000956]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; rRNA processing [GO:0006364]","GO:0000166; GO:0000175; GO:0000176; GO:0000178; GO:0000184; GO:0000460; GO:0000956; GO:0003723; GO:0004532; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006364; GO:0009048; GO:0016020; GO:0035327; GO:0071028; GO:0071034; GO:0071035; GO:0071044; GO:0071048","","","","PF01612;PF00570;PF08066;","cytoplasm [GO:0005737]; cytosol [GO:0005829]; exosome (RNase complex) [GO:0000178]; membrane [GO:0016020]; nuclear exosome (RNase complex) [GO:0000176]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcriptionally active chromatin [GO:0035327]; 3'-5'-exoribonuclease activity [GO:0000175]; exoribonuclease activity [GO:0004532]; nucleotide binding [GO:0000166]; RNA binding [GO:0003723]; CUT catabolic process [GO:0071034]; dosage compensation by inactivation of X chromosome [GO:0009048]; histone mRNA catabolic process [GO:0071044]; maturation of 5.8S rRNA [GO:0000460]; nuclear mRNA surveillance [GO:0071028]; nuclear polyadenylation-dependent rRNA catabolic process [GO:0071035]; nuclear retention of unspliced pre-mRNA at the site of transcription [GO:0071048]; nuclear-transcribed mRNA catabolic process [GO:0000956]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; rRNA processing [GO:0006364]"
1,"3","CHOYP_F134C.1.1|m.51074",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.1428571429,0.2258769757,"1.5811388301",0.0510204082,0,"#VALUE!","-0.84","1.2296340919",0.5,0,0.5,0,0.5,1,"#DIV/0!","#DIV/0!",0.125,0.125,0,0.5,0.5,0.0118441312,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_F134C.1.1|m.51074","Q9CQV4","F134C_MOUSE","34.84","310","191","6","11","314","32","336","7.00E-51","184","1","Q9CQV4","F134C_MOUSE","reviewed","Protein FAM134C","Fam134c","Mus musculus (Mouse)","466","positive regulation of neuron projection development [GO:0010976]","GO:0010976; GO:0016021","","","","","integral component of membrane [GO:0016021]; positive regulation of neuron projection development [GO:0010976]"
1,"9","CHOYP_F48E3.8.1.1|m.46349",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
1,"9","CHOYP_FA13A.1.2|m.297",0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_FA13A.1.2|m.297","Q6TH47","STBPA_DANRE","57.29","199","79","3","29","223","222","418","1.00E-73","235","1","Q6TH47","STBPA_DANRE","reviewed","STAM-binding protein-like A (EC 3.4.19.-)","stambpa amsh stambp","Danio rerio (Zebrafish) (Brachydanio rerio)","418","","GO:0008237; GO:0046872","","","","PF01398;PF08969;","metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]"
1,"9","CHOYP_FA65A.1.1|m.24019",0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_FA65A.1.1|m.24019","Q96MK2","FA65C_HUMAN","25.16","922","550","26","155","1002","69","924","9.00E-73","264","1","Q96MK2","FA65C_HUMAN","reviewed","Protein FAM65C","FAM65C C20orf175","Homo sapiens (Human)","946","","","","","","PF15903;",""
1,"9","CHOYP_FAF1.1.1|m.35623",0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0.3571428571,0.8748177653,"2.4494897428",0.7653061224,0,"#VALUE!","7","2.6457513111",2.5,0,2.5,0,2.5,2.5,"#DIV/0!","#DIV/0!",0,0.625,-0.625,0,2.5,0.0296103281,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_FAF1.1.1|m.35623","Q92193","ACT_CRAVI","84.52","155","6","1","2","156","56","192","2.00E-88","265","1","Q92193","ACT_CRAVI","reviewed","Actin (Fragment)","","Crassostrea virginica (Eastern oyster)","266","","GO:0005524; GO:0005737; GO:0005856","","","","PF00022;","cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; ATP binding [GO:0005524]"
1,"3","CHOYP_FIBP.1.1|m.36402",0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0.125,0,0.125,0.5,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_FIBP.1.1|m.36402","Q9JI19","FIBP_MOUSE","53.46","361","160","4","2","361","3","356","3.00E-131","386","1","Q9JI19","FIBP_MOUSE","reviewed","Acidic fibroblast growth factor intracellular-binding protein (aFGF intracellular-binding protein) (FGF-1 intracellular-binding protein)","Fibp","Mus musculus (Mouse)","357","platelet aggregation [GO:0070527]","GO:0005634; GO:0012505; GO:0016020; GO:0016607; GO:0017134; GO:0070062; GO:0070527","","","","PF05427;","endomembrane system [GO:0012505]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; fibroblast growth factor binding [GO:0017134]; platelet aggregation [GO:0070527]"
35,"9","CHOYP_FLNA.2.6|m.11845",2,1,154.5,155.5,3,76.5,155.5,4.5,86.5,102.5,118,1.5,190.5,3.5,91.5,58.5,70.3618200041,"1.2027661539",4950.7857142857,3.5,"#VALUE!","-0.4055242928","0.977525335",190.5,1.5,189,2.25,190.5,409.5,"1.1202185792","1.2896174863",56.125,71.875,-15.75,116.5,188.5,4.8501717399,"high_abundance","high_variance","high_abundance-high_variance","CHOYP_FLNA.2.6|m.11845","Q9VEN1","FLNA_DROME","51.02","2250","1031","24","21","2242","4","2210","0","2251","1","Q9VEN1","FLNA_DROME","reviewed","Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Filamin-1) (Filamin1)","cher cheerio sko CG3937","Drosophila melanogaster (Fruit fly)","2210","behavioral response to ethanol [GO:0048149]; cytoplasmic transport, nurse cell to oocyte [GO:0007303]; determination of adult lifespan [GO:0008340]; female germline ring canal formation [GO:0007301]; female germline ring canal formation, actin assembly [GO:0008302]; germarium-derived female germ-line cyst encapsulation [GO:0030708]; germline ring canal formation [GO:0030725]; learning or memory [GO:0007611]; long-term memory [GO:0007616]; mitotic nuclear division [GO:0007067]; motor neuron axon guidance [GO:0008045]; negative regulation of lamellocyte differentiation [GO:0035204]; olfactory learning [GO:0008355]; positive regulation of cytoskeleton organization [GO:0051495]; protein localization [GO:0008104]; sleep [GO:0030431]","GO:0003779; GO:0005829; GO:0005886; GO:0007067; GO:0007301; GO:0007303; GO:0007611; GO:0007616; GO:0008045; GO:0008104; GO:0008302; GO:0008340; GO:0008355; GO:0015629; GO:0030431; GO:0030708; GO:0030725; GO:0035182; GO:0035183; GO:0035204; GO:0035324; GO:0045179; GO:0048149; GO:0051495","","","cd00014;","PF00307;PF00630;","actin cytoskeleton [GO:0015629]; apical cortex [GO:0045179]; cytosol [GO:0005829]; female germline ring canal [GO:0035324]; female germline ring canal inner rim [GO:0035183]; female germline ring canal outer rim [GO:0035182]; plasma membrane [GO:0005886]; actin binding [GO:0003779]; behavioral response to ethanol [GO:0048149]; cytoplasmic transport, nurse cell to oocyte [GO:0007303]; determination of adult lifespan [GO:0008340]; female germline ring canal formation [GO:0007301]; female germline ring canal formation, actin assembly [GO:0008302]; germarium-derived female germ-line cyst encapsulation [GO:0030708]; germline ring canal formation [GO:0030725]; learning or memory [GO:0007611]; long-term memory [GO:0007616]; mitotic nuclear division [GO:0007067]; motor neuron axon guidance [GO:0008045]; negative regulation of lamellocyte differentiation [GO:0035204]; olfactory learning [GO:0008355]; positive regulation of cytoskeleton organization [GO:0051495]; protein localization [GO:0008104]; sleep [GO:0030431]"
